DLL Page Link,DLL Identifier,Record title,DLL Author,DLL Contributor,DLL Work Reference,Publisher,Place of Publication,Date,Source,Repository Source,rights,rights,Type,Format
https://catalog.digitallatin.org/dll-item-record/IR918,IR918,M. Tullii Ciceronis Scripta quae manserunt omnia,"Cicero, Marcus Tullius",,Rhetorica ad Herennium (dub.);De Inventione;De Oratore;Brutus;Orator;De Optimo Genere Oratorum;De Partitione Oratoria;Topica;Pro Quinctio;Pro S. Roscio Amerino;Pro Q. Roscio Comoedo;In Q. Caecilium;In Verrem;Pro Tullio;Pro Fonteio;Pro Caecina;Pro Lege Manilia;Pro Cluentio;De Lege Agraria;Pro Rabirio Perduellionis Reo;In Catilinam;Pro Murena;Pro Sulla;Pro Archia;Pro Flacco;Post Reditum in Senatu;Post Reditum ad Populum;De Domo Sua;De Haruspicum Responso;Pro Sestio;In Vatinium;Pro Caelio;De Provinciis Consularibus;Pro Balbo;In Pisonem;Pro Plancio;Pro Rabirio Postumo;Pro Milone;Pro Marcello;Pro Ligario;Pro Rege Deiotaro;Philippicae;Epistulae ad Familiares;Epistulae ad Quintum Fratrem;Epistulae a Q. Tullio Cicerone;Carmina;Commentariolum petitionis (dub.);Epistulae ad Atticum;Epistulae ad Brutum;Epistula ad Octavianum (dub.);Academica;De Finibus;Tusculanae Disputationes;De Natura Deorum;De Divinatione;De Fato;De Republica;De Legibus;De Officiis;Cato Maior de Senectute;Laelius de Amicitia;Paradoxa Stoicorum;Pro Scauro;Timaeus,B.G. Teubner,Leipzig,1889,https://catalog.hathitrust.org/Record/012297010,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR917,IR917,M. Tullii Ciceronis Scripta quae manserunt omnia,"Cicero, Marcus Tullius","Klotz, Reinhold, 1807-1870","Rhetorica ad Herennium (dub.);De Inventione;De Oratore;Brutus;Topica;De Partitione Oratoria;De Optimo Genere Oratorum;Pro Quinctio;Pro S. Roscio Amerino;Pro Q. Roscio Comoedo;In Q. Caecilium;In Verrem;Pro Tullio;Pro Fonteio;Pro Caecina;Pro Lege Manilia;Pro Cluentio;De Lege Agraria;Pro Rabirio Perduellionis Reo;In Catilinam;Pro Murena;Pro Flacco;Pro Sulla;Pro Archia;Post Reditum in Senatu;Post Reditum ad Populum;De Domo Sua;De Haruspicum Responso;Pro Sestio;In Vatinium;Pro Caelio;De Provinciis Consularibus;Pro Balbo;In Pisonem;Pro Plancio;Pro Rabirio Postumo;Pro Milone;Pro Marcello;Pro Ligario;Pro Rege Deiotaro;Philippicae;Epistulae ad Familiares;Epistulae ad Quintum Fratrem;Epistulae a Q. Tullio Cicerone;Carmina;Commentariolum petitionis (dub.);Epistulae ad Atticum;Epistulae ad Brutum;Epistula ad Octavianum (dub.);Academica;Lucullus;De Finibus;Tusculanae Disputationes;De Natura Deorum;De Divinatione;De Fato;De Republica;De Legibus;De Officiis;Cato Maior de Senectute;Laelius de Amicitia;Paradoxa Stoicorum;Pro Scauro;Timaeus;Carmina, fragmenta;oratio pridie quam in exilium iret;In M. Tullium Ciceronem (dub.);In Sallustium (dub.)",B.G. Teubner,Leipzig,1853,https://catalog.hathitrust.org/Record/009407220,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR905,IR905,Marci Tullii Ciceronis scripta quae manserunt omnia,"Cicero, Marcus Tullius",,Rhetorica ad Herennium (dub.);Epistulae ad Brutum;Epistulae ad Atticum;Epistula ad Octavianum (dub.);Epistulae ad Familiares;Epistulae ad Quintum Fratrem;De Officiis;Cato Maior de Senectute;Laelius de Amicitia;Paradoxa Stoicorum;Timaeus;incertorum librorum fragmenta,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/008412332,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1019,IR1019,A. Persii flacci Satirarum liber,Persius,"Hermann, Karl Friedrich, 1804-1855",Saturae,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/001809374,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1020,IR1020,A. Persii Flacci Satirarum liber,Persius,"Hermann, Karl Friedrich, 1804-1855",Saturae,B.G. Teubner,Leipzig,1872,https://catalog.hathitrust.org/Record/001809373,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1021,IR1021,A. Persii flacci Satirarum liber,Persius,"Hermann, Karl Friedrich, 1804-1855",Saturae,B.G. Teubner,Leipzig,1881,https://catalog.hathitrust.org/Record/100388066,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1022,IR1022,A. Persii flacci Satirarum liber,Persius,"Hermann, Karl Friedrich, 1804-1855",Saturae,B.G. Teubner,Leipzig,1865,https://catalog.hathitrust.org/Record/100629845,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR824,IR824,D. Iunii Iuvenalis Satirarum libri V,Juvenal,"Häckermann, Adolf 1819-",Saturae,B.G. Teubner,Leipzig,1851,https://catalog.hathitrust.org/Record/006513204,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR828,IR828,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1883,https://catalog.hathitrust.org/Record/012323963,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR829,IR829,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1865,https://catalog.hathitrust.org/Record/009787730,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR830,IR830,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1911,https://catalog.hathitrust.org/Record/100886528,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR831,IR831,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1860,https://catalog.hathitrust.org/Record/100682617,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR832,IR832,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1904,https://catalog.hathitrust.org/Record/100682616,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR823,IR823,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1890,https://catalog.hathitrust.org/Record/001808834,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR825,IR825,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1883,https://catalog.hathitrust.org/Record/100330087,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR826,IR826,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1904,https://catalog.hathitrust.org/Record/012289487,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR827,IR827,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira,Juvenal;Sulpicia,"Hermann, Karl Friedrich, 1804-1855",Saturae;De statu rei publicae (dub.),B.G. Teubner,Leipzig,1856,https://catalog.hathitrust.org/Record/011615516,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR870,IR870,Macrobius,"Macrobius, Ambrosius Aurelius Theodosius;Cicero, Marcus Tullius","Eyssenhardt, Franz, 1838-1901",Saturnalia;Commentarii in Somnium Scipionis,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/001227243,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1304,IR1304,Pseudacronis scholia in Horatium vetustiora,"Helenius Acro, active 2nd century","Keller, Otto, 1838-1927",Scholia in Horatium Pseudacroniana (dub.);Expositio in Carmina (dub.);Expositio et scholia in Epodon librum (dub.);Scholia in Sermones (dub.);Scholia in Epistulas (dub.);Expositio in Carmen Saeculare (dub.);Scholia in De Arte Poetica (dub.),B.G. Teubner,Leipzig,1902,https://catalog.hathitrust.org/Record/001220994,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1310,IR1310,Scholia Terentiana,,"Schlee, Friedrich, 1854-1913",Scholia in Terentium,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/100479812,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1305,IR1305,Scriptores historiae Augustae,"Vopiscus, Flavius;Spartianus, Aelius","Peter, Hermann, 1837-1914",Scriptores Historiae Augustae;Aelii Spartiani De Vita Hadriani (dub.);Aelii Spartiani Aelius (dub.);Iuli Capitolini Antoninus Pius (dub.);Vita Marci Antonini Philosophi Iuli Capitolini (dub.);Iuli Capitolini Verus (dub.);Avidius Cassius Vulcacii Gallicani V.C. (dub.);Commodus Antoninus Aeli Lampridi (dub.);Helvius Pertinax Iuli Capitolini (dub.);Didius Iulianus Aeli Spartiani (dub.);Aeli Spartiani Severus (dub.);Pescennius Niger Aeli Spartiani (dub.);Vita Clodii Albini Iulii Capitolini (dub.);Antoninus Caracallus Aeli Spartiani (dub.);Antoninus Geta Aeli Spartiani (dub.);Opilius Macrinus Iuli Capitolini (dub.);Diadumenus Antoninus Aelii Lampridii (dub.);Aeli Lampridii Antoninus Heliogabalus (dub.);Alexander Severus Aeli Lampridii (dub.);Maximini Duo Iuli Capitolini (dub.);Gordiani Tres Iuli Capitolini (dub.);Maximus Et Balbinus Iuli Capitolini (dub.);Trebelli Pollionis Valeriani Duo (dub.);Trebelli Pollionis Gallieni Duo;Trebelli Pollionis Tyranni Triginta (dub.);Trebelli Pollionis Divus Claudius (dub.);Flavi Vopisci Syracusii Divus Aurelianus (dub.);Flavi Vopisci Syracusii Tacitus (dub.);Flavi Vopisci Syracusii Probus (dub.);Flavi Vopisci Syracusii Quadrigae Tyrannorum (dub.);Flavi Vopisci Syracusii Carus Et Carinus Et Numerianus (dub.),B.G. Teubner,Leipzig,1884,https://catalog.hathitrust.org/Record/008910454,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1306,IR1306,Scriptores historiae Augustae,"Vopiscus, Flavius;Spartianus, Aelius;Capitolinus, Julius, active 300;Vulcacius Gallicanus ca. 3rd/4th century;Trebellius Pollio ca. 3rd/4. century;Lampridius, Aelius","Peter, Hermann, 1837-1914",Scriptores Historiae Augustae;Aelii Spartiani De Vita Hadriani (dub.);Aelii Spartiani Aelius (dub.);Iuli Capitolini Antoninus Pius (dub.);Vita Marci Antonini Philosophi Iuli Capitolini (dub.);Iuli Capitolini Verus (dub.);Avidius Cassius Vulcacii Gallicani V.C. (dub.);Commodus Antoninus Aeli Lampridi (dub.);Helvius Pertinax Iuli Capitolini (dub.);Didius Iulianus Aeli Spartiani (dub.);Aeli Spartiani Severus (dub.);Pescennius Niger Aeli Spartiani (dub.);Vita Clodii Albini Iulii Capitolini (dub.);Antoninus Caracallus Aeli Spartiani (dub.);Antoninus Geta Aeli Spartiani (dub.);Opilius Macrinus Iuli Capitolini (dub.);Diadumenus Antoninus Aelii Lampridii (dub.);Aeli Lampridii Antoninus Heliogabalus (dub.);Alexander Severus Aeli Lampridii (dub.);Maximini Duo Iuli Capitolini (dub.);Gordiani Tres Iuli Capitolini (dub.);Maximus Et Balbinus Iuli Capitolini (dub.);Trebelli Pollionis Valeriani Duo (dub.);Trebelli Pollionis Gallieni Duo;Trebelli Pollionis Tyranni Triginta (dub.);Trebelli Pollionis Divus Claudius (dub.);Flavi Vopisci Syracusii Divus Aurelianus (dub.);Flavi Vopisci Syracusii Tacitus (dub.);Flavi Vopisci Syracusii Probus (dub.);Flavi Vopisci Syracusii Quadrigae Tyrannorum (dub.);Flavi Vopisci Syracusii Carus Et Carinus Et Numerianus (dub.),B.G. Teubner,Leipzig,1884,https://catalog.hathitrust.org/Record/007964410,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR990,IR990,Publilii Syri Sententiae,"Publilius, Syrus","Wölfflin, Eduard von, 1831-1908",Sententiae,B.G. Teubner,Leipzig,1869,https://catalog.hathitrust.org/Record/001809665,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR781,IR781,Sexti Amarcii Galli Piosistrata Sermonum libri IV: e codice dresdensi A.167a,Amarcius,"Manitius, Max, 1858-1933",Sermones,B.G. Teubner,Leipzig,1888,https://catalog.hathitrust.org/Record/100380439,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR978,IR978,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1874,https://catalog.hathitrust.org/Record/100412029,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR979,IR979,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1903,https://catalog.hathitrust.org/Record/010156890,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR980,IR980,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1903,https://catalog.hathitrust.org/Record/009012405,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR981,IR981,Des Q. Horatius Flaccus Sammtliche Werke für den Schulgebrauch erklart,Horace,"Nauck, C. W. (Carl Wilhelm), 1813-",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1860,https://catalog.hathitrust.org/Record/009407235,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR982,IR982,Q. Horati Flacci Opera ,Horace,"Holder, Alfred, 1840-1916, Keller, Otto, 1838-1927",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1864,https://catalog.hathitrust.org/Record/100675366,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR983,IR983,Q. Horatii Flacci Opera omnia,Horace,"Jahn, Johann Christian, 1797-1847",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1863,https://catalog.hathitrust.org/Record/100807252,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR960,IR960,Q. Horati Flacci Carmina,Horace,"Vollmer, Friedrich, 1867-1923",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1907,https://catalog.hathitrust.org/Record/100384241,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR961,IR961,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/001808612,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR962,IR962,Q. Horati Flacci Carmina,Horace,"Vollmer, Friedrich, 1867-1923",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1907,https://catalog.hathitrust.org/Record/100151349,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR963,IR963,Q. Horati Flacci Carmina,Horace,"Vollmer, Friedrich, 1867-1923",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/100151350,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR964,IR964,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/011665083,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR965,IR965,Q. Horatii Flacci Opera omnia,Horace,"Schmid, Theodor, 1798-1877",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1859,https://catalog.hathitrust.org/Record/011542491,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR966,IR966,Q. Horati Flacci Carmina,Horace,"Vollmer, Friedrich, 1867-1923",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/007027486,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR967,IR967,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/100794629,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR968,IR968,Q. Horati Flacci Opera omnia,Horace,"Jahn, Johann Christian, 1797-1847",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1850,https://catalog.hathitrust.org/Record/100739690,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR969,IR969,Q. Horati Flacci opera,Horace,"Holder, Alfred, 1840-1916",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1878,https://catalog.hathitrust.org/Record/100558190,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR970,IR970,Q. Horatii Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/011560083,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR971,IR971,Q. Horati Flacci Carmina,Horace,"Vollmer, Friedrich, 1867-1923",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1913,https://catalog.hathitrust.org/Record/100629568,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR972,IR972,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1889,https://catalog.hathitrust.org/Record/100479985,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR973,IR973,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1899,https://catalog.hathitrust.org/Record/100329818,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR974,IR974,Q. Horati Flacci Carmina,Horace,"Vollmer, Friedrich, 1867-1923",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1907,https://catalog.hathitrust.org/Record/100026571,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR975,IR975,Q. Horati Flacci opera,Horace,"Keller, Otto, 1838-1927, Holder, Alfred, 1840-1916",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1864,https://catalog.hathitrust.org/Record/001808597,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR976,IR976,Q. Horati Flacci Carmina,Horace,"Müller, Lucian, 1836-1898",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1904,https://catalog.hathitrust.org/Record/100837172,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR977,IR977,Q. Horati Flacci Carmina: Textausgabe für den Schulgebrauch,Horace,"Krüger, Gustav, 1837-1912",Sermones;Ars Poetica;Carmen Saeculare;Carmina;Epistulae;Epodi,B.G. Teubner,Leipzig,1899,https://catalog.hathitrust.org/Record/100739702,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1085,IR1085,P. Papini Statii Silvae,"Statius, P. Papinius (Publius Papinius)","Baehrens, Emil, 1848-1888",Silvae,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/011665086,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1086,IR1086,P. Papini Statii Silvarum libri,"Statius, P. Papinius (Publius Papinius)","Vollmer, Friedrich, 1867-1923",Silvae,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/100006543,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1087,IR1087,"P. Papinius Statius: Silvae, Thebais","Statius, P. Papinius (Publius Papinius)","Kohlmann, Philipp, 1842-1889, Baehrens, Emil, 1848-1888",Silvae;Achilleis;Thebais,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/100835791,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1088,IR1088,"P. Papinius Statius: Silvae, Achilleis,Thebais. Lactantii Placidi In Statii Thebaida Commentum","Statius, P. Papinius (Publius Papinius);Lactantius Placidus","Jahnke, Richard, 1868-1933, Baehrens, Emil, 1848-1888",Silvae;Achilleis;Thebais;In Statii Thebaida Commentum,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/100462628,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1089,IR1089,"P. Papinius Statius: Silvae, Achilleis,Thebais. Lactantii Placidi In Statii Thebaida Commentum","Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956, Jahnke, Richard, 1868-1933",Silvae;Achilleis;Thebais;In Statii Thebaida Commentum,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/010551067,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1093,IR1093,"P. Papinius Statius: Silvae, Achilleis,Thebais. Lactantii Placidi In Statii Thebaida Commentum","Statius, P. Papinius (Publius Papinius);Lactantius Placidus","Jahnke, Richard, 1868-1933, Klotz, Alfred, 1874-1956, Baehrens, Emil, 1848-1888",Silvae;Achilleis;Thebais;In Statii Thebaida Commentum,B.G. Teubner,Leipzig,1884,https://catalog.hathitrust.org/Record/009779753,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR27,IR27,Statii Syluarum libri quinque ; Thebaidos libri duodecim ; Achilleidos duo.,"Statius, P. Papinius (Publius Papinius)","Manuzio, Aldo, 1449 or 1450-1515",Silvae;Thebais;Achilleis,In academia Aldi Ro.,Venetiis,1502,https://catalog.hathitrust.org/Record/100001017,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1218,IR1218,Iuli Frontini Strategematon libri quattuor,"Frontinus, Sextus Julius","Gundermann, Gotthold, 1856-1921",Strategemata,B.G. Teubner,Leipzig,1888,https://catalog.hathitrust.org/Record/009012370,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1219,IR1219,Iuli Frontini Strategematon libri quattuor,"Frontinus, Sextus Julius","Gundermann, Gotthold, 1856-1921",Strategemata,B.G. Teubner,Leipzig,1888,https://catalog.hathitrust.org/Record/012187589,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1220,IR1220,Iuli Frontini Strategematon libri quattuor,"Frontinus, Sextus Julius","Gundermann, Gotthold, 1856-1921",Strategemata,B.G. Teubner,Leipzig,1888,https://catalog.hathitrust.org/Record/009774996,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1221,IR1221,Sex. Iulii Frontini Strategematicon libri quattuor: Eiusdem De aquae ductibus urbis Romae liber,"Frontinus, Sextus Julius","Dederich, Andreas, 1804-",Strategemata;De Aquis Urbis Romae,B.G. Teubner,Leipzig,1855,https://catalog.hathitrust.org/Record/006193973,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR986,IR986,Annaei Senecae Oratorum et rhetorum sententiae divisiones colores,"Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.","Kiessling, Adolf, 1837-1892",Suasoriae;Controversiae,B.G. Teubner,Leipzig,1922,https://catalog.hathitrust.org/Record/007969033,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR987,IR987,Annaei Senecae Oratorum et rhetorum sententiae divisiones colores,"Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.","Kiessling, Adolf, 1837-1892",Suasoriae;Controversiae,B.G. Teubner,Leipzig,1872,https://catalog.hathitrust.org/Record/001221345,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR988,IR988,"Annaei Senecae Oratorum et rhetorum sententiae, divisiones, colores","Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.","Kiessling, Adolf, 1837-1892","Suasoriae;Controversiae;Controversiae, excerpta",B.G. Teubner,Leipzig,1872,https://catalog.hathitrust.org/Record/011665031,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR6,IR6,Oribasii Sardiani Synopseos ad Eustathium filium lib. nouem: quibus tota Medicina in compendium redacta continetur,Oribasius,"Manuzio, Paolo, 1512-1574, Torresanus, Andreas, de Asula, 1451-1529 ",Synopsis ad Eusthatium,"apud Paulum Manutium, Aldi filium",Venetiis,1554,https://catalog.hathitrust.org/Record/009287318,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
