DLL Page Link,Authorized Name,Author Name Native Language,Author Name Latin,Author Name English,Other Alternative Name Form(s),Related to other DLL Author(s),BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,Perseus Name,Author Name Abbreviations,Author Birth Date,Author Death Date,Floruit/Active,Time Period,VIAF Source,LoC Source,LofC URI,BNE URL,BNF URL,DNB URL,ICCU URL,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,VIAF ID,LoC ID,PHI Number,Stoa Number,CTS URN
https://catalog.digitallatin.org/dll-author/A6248,"Mekler, S. (Siegfried), 1852-1912",,,,,,,Mekler Siegfried,"Mekler, Siegfried 1852-1912",,"Mekler, Siegfried",,,1852,1912,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/54299852,https://lccn.loc.gov/c.gov/authorities/names/no2009007449,https://id.loc.gov/authorities/names/no2009007449,,http://catalogue.bnf.fr/ark:/12148/cb134887928,http://d-nb.info/gnd/116872446,,http://isni.org/isni/000000011063307X,,,https://www.worldcat.org/identities/lccn-no2009007449,A6248,54299852,no2009007449,,,
https://catalog.digitallatin.org/dll-author/A6249,"Menge, Hermann, 1841-1916",,,,,,,Menge Hermann 1841-1916,"Menge, Heinrich 1838-",,"Menge, Hermann 1841-1916",,,1841,1916,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/45979128,https://lccn.loc.gov/c.gov/authorities/names/n93086238,https://id.loc.gov/authorities/names/n93086238,,http://catalogue.bnf.fr/ark:/12148/cb12024354k,http://d-nb.info/gnd/116881569,,http://isni.org/isni/0000000035899301,https://www.wikidata.org/entity/Q15906761#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n93086238,A6249,45979128,n93086238,,,
https://catalog.digitallatin.org/dll-author/A6250,"Merzdorf, J. F. L. Theodor (Johann Friedrich Ludwig Theodor), 1812-1877",,,,,,,,"Merzdorf, Johann Friedrich Ludwig Theodor 1812-1877",,"Merzdorf, J. F. L. Theodor 1812-1877",,,1812,1877,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/22905468,https://lccn.loc.gov/c.gov/authorities/names/no2010003207,https://id.loc.gov/authorities/names/no2010003207,,,http://d-nb.info/gnd/116913339,,http://isni.org/isni/000000010878889X,https://www.wikidata.org/entity/Q19214026#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no2010003207,A6250,22905468,no2010003207,,,
https://catalog.digitallatin.org/dll-author/A6251,"Meurer, Wolfgang, 1513-1585",,,,,,,,"Meurer, Wolfgang 1513-1585",,"Meurer, Wolfgang 1513-1585",,,1513,1585,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/17987201,https://lccn.loc.gov/c.gov/authorities/names/nr2001001736,https://id.loc.gov/authorities/names/nr2001001736,,,http://d-nb.info/gnd/116959711,,http://isni.org/isni/000000010957341X,https://www.wikidata.org/entity/Q2590582#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr2001001736,A6251,17987201,nr2001001736,,,
https://catalog.digitallatin.org/dll-author/A6252,"Meyer, Wilhelm, 1845-1917",,,,,,"Meyer, Wilhelm",Meyer Wilhelm 1845-1917,"Meyer, Wilhelm 1845-1917",,"Meyer, Wilhelm 1845-1917",,,1845,1917,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/44405315,https://lccn.loc.gov/c.gov/authorities/names/n84802509,https://id.loc.gov/authorities/names/n84802509,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1154645,http://catalogue.bnf.fr/ark:/12148/cb125118270,http://d-nb.info/gnd/117569585,,http://isni.org/isni/0000000120248925,https://www.wikidata.org/entity/Q71368#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Wilhelm_Meyer_(philologist),https://www.worldcat.org/identities/lccn-n84802509,A6252,44405315,n84802509,,,
https://catalog.digitallatin.org/dll-author/A6253,"Monet, Pascal",,,,,,,Monet Pascal,"Monet, Pascal",,"Monet, Pascal",,,,,,Neo-Latin,http://viaf.org/viaf/37019864,,,,http://catalogue.bnf.fr/ark:/12148/cb12487625g,http://d-nb.info/gnd/102215790,,http://isni.org/isni/0000000001936688,,,,A6253,37019864,,,,
https://catalog.digitallatin.org/dll-author/A6254,"Moser, Georg Heinrich, 1780-1858",,,,,,,,"Moser, Georg Heinrich 1780-1858",,"Moser, Georg Heinrich 1780-1858",,,1780,1858,18th Century A.D. - 19th Century A.D.,Neo-Latin,http://viaf.org/viaf/17657555,,,,,http://d-nb.info/gnd/104274034,,http://isni.org/isni/0000000108756732,https://www.wikidata.org/entity/Q21545111#sitelinks-wikipedia,,,A6254,17657555,,,,
https://catalog.digitallatin.org/dll-author/A6255,"Mueller, Otto, 1833-",,,,,,,,"Mueller, Otto 1833-",,"Mueller, Otto 1833-",,,1833,,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/89235814,,,,,http://d-nb.info/gnd/130517712,,http://isni.org/isni/000000007820707X,,,,A6255,89235814,,,,
https://catalog.digitallatin.org/dll-author/A6256,"Nauck, August, 1822-1892",,,,,,,Nauck August 1822-1892,"Nauck, August 1822-1892",,August Nauck deutscher Klassischer Philologe,,,1822,1892,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/73941797,https://lccn.loc.gov/c.gov/authorities/names/n85284117,https://id.loc.gov/authorities/names/n85284117,,http://catalogue.bnf.fr/ark:/12148/cb12418383m,http://d-nb.info/gnd/11689816X,,http://isni.org/isni/0000000110294960,https://www.wikidata.org/entity/Q95964#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Johann_August_Nauck,https://www.worldcat.org/identities/lccn-n85284117,A6256,73941797,n85284117,,,
https://catalog.digitallatin.org/dll-author/A6257,"Nissen, Theodor, 1873-1946",,,,,,,Nissen Theodor Karl Johannes 1873-1946,"Nissen, Theodor 1873-1946",,"Nissen, Theodor Karl Johannes 1873-?",,,1873,1946,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/118342538,,,,http://catalogue.bnf.fr/ark:/12148/cb11638062f,http://d-nb.info/gnd/117023043,,http://isni.org/isni/0000000115806398,,,,A6257,118342538,,,,
https://catalog.digitallatin.org/dll-author/A6258,"Onions, John Henry, 1852-1889",,,,,,,,"Onions, John Henry 1852-1889",,"Onions, J.H.",,,1852,1889,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/18311197,https://lccn.loc.gov/c.gov/authorities/names/no2005077305,https://id.loc.gov/authorities/names/no2005077305,,,http://d-nb.info/gnd/129725358,,http://isni.org/isni/0000000108758981,,,https://www.worldcat.org/identities/lccn-no2005077305,A6258,18311197,no2005077305,,,
https://catalog.digitallatin.org/dll-author/A6259,"Owen, S. G. (Sidney George), 1858-1940",,,,,,,Owen Sidney George 1858-1940,"Owen, Sidney G. 1858-1940",,"Owen, S. G. 1858-1940",,,1858,1940,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/83056404,https://lccn.loc.gov/c.gov/authorities/names/n86830632,https://id.loc.gov/authorities/names/n86830632,,http://catalogue.bnf.fr/ark:/12148/cb12979809x,http://d-nb.info/gnd/102757879,,http://isni.org/isni/0000000109199480,https://www.wikidata.org/entity/Q18912033#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n86830632,A6259,83056404,n86830632,,,
https://catalog.digitallatin.org/dll-author/A6260,"Peter, Hermann, 1837-1914",,,,,,,Peter Hermann 1837-1914,"Peter, Hermann 1837-1914",,Hermann Peter,,,1837,1914,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/37018460,https://lccn.loc.gov/c.gov/authorities/names/nr93036179,https://id.loc.gov/authorities/names/nr93036179,,http://catalogue.bnf.fr/ark:/12148/cb12479909b,http://d-nb.info/gnd/116094982,,http://isni.org/isni/0000000108883344,https://www.wikidata.org/entity/Q15453178#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr93036179,A6260,37018460,nr93036179,,,
https://catalog.digitallatin.org/dll-author/A6261,"Peterson, William, 1856-1921",,,,,,,Peterson William 1856-1921,"Peterson, William 1856-1921",,"Peterson, W.",,,1856,1921,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/24705767,https://lccn.loc.gov/c.gov/authorities/names/n85098913,https://id.loc.gov/authorities/names/n85098913,,http://catalogue.bnf.fr/ark:/12148/cb124967309,http://d-nb.info/gnd/1060061562,,http://isni.org/isni/0000000108799097,https://www.wikidata.org/entity/Q8016825#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Peterson_(academic),https://www.worldcat.org/identities/lccn-n85098913,A6261,24705767,n85098913,,,
https://catalog.digitallatin.org/dll-author/A6262,"Pichlmayr, Franz, 1861-1926",,,,,,,Pichlmayr Franz,"Pichlmayr, Franz 1861-1926",,"Pichlmayr, Franz 1861-1926",,,1861,1926,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/49315376,https://lccn.loc.gov/c.gov/authorities/names/no2005077521,https://id.loc.gov/authorities/names/no2005077521,,http://catalogue.bnf.fr/ark:/12148/cb12427534x,http://d-nb.info/gnd/1046014900,,http://isni.org/isni/0000000080233963,https://www.wikidata.org/entity/Q41304704#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no2005077521,A6262,49315376,no2005077521,,,
https://catalog.digitallatin.org/dll-author/A6263,"Polle, Friedrich, 1830-1902",,,,,,,,"Polle, Friedrich 1830-1902",,"Polle, Friedrich 1830-1902",,,1830,1902,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/20046665,https://lccn.loc.gov/c.gov/authorities/names/no2011072714,https://id.loc.gov/authorities/names/no2011072714,,,http://d-nb.info/gnd/116264659,,http://isni.org/isni/0000000119301434,https://www.wikidata.org/entity/Q21544823#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no2011072714,A6263,20046665,no2011072714,,,
https://catalog.digitallatin.org/dll-author/A6264,"Rabe, Hugo, 1867-1932",,,,,,,Rabe Hugo 1867-1932,"Rabe, Hugo 1867-1932",,"Rabe, Hugo",,,1867,1932,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/44690899,https://lccn.loc.gov/c.gov/authorities/names/n88216152,https://id.loc.gov/authorities/names/n88216152,,http://catalogue.bnf.fr/ark:/12148/cb124170392,http://d-nb.info/gnd/116320834,,http://isni.org/isni/0000000066312868,https://www.wikidata.org/entity/Q1635557#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n88216152,A6264,44690899,n88216152,,,
https://catalog.digitallatin.org/dll-author/A6265,"Radermacher, Ludwig, 1867-1952",,,,,,,Radermacher Ludwig 1867-1952,"Radermacher, Ludwig 1867-1952",,"Radermacher, Ludwig 1867-1952",,,1867,1952,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/5679336,https://lccn.loc.gov/c.gov/authorities/names/n81111914,https://id.loc.gov/authorities/names/n81111914,,http://catalogue.bnf.fr/ark:/12148/cb12341840g,http://d-nb.info/gnd/116322608,,http://isni.org/isni/0000000080854567,https://www.wikidata.org/entity/Q88179#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ludwig_Radermacher,https://www.worldcat.org/identities/lccn-n81111914,A6265,5679336,n81111914,,,
https://catalog.digitallatin.org/dll-author/A6266,"Ramorino, F. (Felice), 1852-1929",,,,,,,,"Ramorino, Felice",,"Ramorino, Felice 1852-1929",,,1852,1929,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/14441806,https://lccn.loc.gov/c.gov/authorities/names/no2002072289,https://id.loc.gov/authorities/names/no2002072289,,,http://d-nb.info/gnd/10177494X,,http://isni.org/isni/0000000083394092,https://www.wikidata.org/entity/Q3742196#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no2002072289,A6266,14441806,no2002072289,,,
https://catalog.digitallatin.org/dll-author/A6267,"Ranke, Friedrich, 1882-1950",,,,,,,Ranke Friedrich 1882-1950,"Ranke, Friedrich 1882-1950",,Friedrich Ranke,,,1882,1950,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/64099123,https://lccn.loc.gov/c.gov/authorities/names/n83011227,https://id.loc.gov/authorities/names/n83011227,,http://catalogue.bnf.fr/ark:/12148/cb12441392h,http://d-nb.info/gnd/118749080,,http://isni.org/isni/0000000109090987,https://www.wikidata.org/entity/Q125644#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Friedrich_Ranke,https://www.worldcat.org/identities/lccn-n83011227,A6267,64099123,n83011227,,,
https://catalog.digitallatin.org/dll-author/A6268,"Reisch, Emil, 1863-1933",,,,,,,,"Reisch, Emil 1863-1933",,"Reisch, Emil 1863-1933",,,1863,1933,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/13057950,https://lccn.loc.gov/c.gov/authorities/names/no00024493,https://id.loc.gov/authorities/names/no00024493,,,http://d-nb.info/gnd/116428880,,http://isni.org/isni/0000000120956200,https://www.wikidata.org/entity/Q1336729#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Emil_Reisch,https://www.worldcat.org/identities/lccn-no00024493,A6268,13057950,no00024493,,,
https://catalog.digitallatin.org/dll-author/A6269,"Ritter, Constantin, 1859-1936",,,,,,,Ritter Constantin 1859-1936,"Ritter, Constantin 1859-1936",,"Ritter, Constantin",,,1859,1936,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/17283221,https://lccn.loc.gov/c.gov/authorities/names/n80060478,https://id.loc.gov/authorities/names/n80060478,,http://catalogue.bnf.fr/ark:/12148/cb122778484,http://d-nb.info/gnd/116572892,,http://isni.org/isni/0000000108747908,https://www.wikidata.org/entity/Q52150292#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n80060478,A6269,17283221,n80060478,,,
https://catalog.digitallatin.org/dll-author/A6270,"Röhl, Hermann, 1851-1923",,,,,,,,"Röhl, Hermann 1851-1923",,,,,1851,1923,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/91223281,https://lccn.loc.gov/c.gov/authorities/names/no00100708,https://id.loc.gov/authorities/names/no00100708,,,http://d-nb.info/gnd/116581808,,,https://www.wikidata.org/entity/Q27017187#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no00100708,A6270,91223281,no00100708,,,
https://catalog.digitallatin.org/dll-author/A6271,"Romarino, Felice",,,,,,,,,,"Romarino, Felice",,,,,,Neo-Latin,http://viaf.org/viaf/252281727,,,,,,,http://isni.org/isni/0000000376045726,,,,A6271,252281727,,,,
https://catalog.digitallatin.org/dll-author/A6272,"Scheibe, Karl Friedrich, 1812-1869",,,,,,,Scheibe Karl Friedrich 1812-1869,"Scheibe, Karl Friedrich 1812-1869",,"Scheibe, Karl Friedrich",,,1812,1869,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/46897910,https://lccn.loc.gov/c.gov/authorities/names/no94002816,https://id.loc.gov/authorities/names/no94002816,,http://catalogue.bnf.fr/ark:/12148/cb131641425,http://d-nb.info/gnd/117193003,,http://isni.org/isni/0000000108962755,https://www.wikidata.org/entity/Q21096375#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no94002816,A6272,46897910,no94002816,,,
https://catalog.digitallatin.org/dll-author/A6273,"Schermann, Theodor, 1878-1922",,,,,,,Schermann Theodor 1878-1922,"Schermann, Theodor 1878-1922",,"Schermann, Theodor 1878-1922",,,1878,1922,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/3242933,https://lccn.loc.gov/c.gov/authorities/names/no92022964,https://id.loc.gov/authorities/names/no92022964,,http://catalogue.bnf.fr/ark:/12148/cb10576143g,http://d-nb.info/gnd/117221295,,http://isni.org/isni/0000000110201816,https://www.wikidata.org/entity/Q54911694#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no92022964,A6273,3242933,no92022964,,,
https://catalog.digitallatin.org/dll-author/A6274,"Schiche, Theodor",,,,,,,Schiche Theodor,"Schiche, Theodor 1851-",,"Schiche, Theodor",,,,,,Neo-Latin,http://viaf.org/viaf/17313742,https://lccn.loc.gov/c.gov/authorities/names/no2008055965,https://id.loc.gov/authorities/names/no2008055965,,http://catalogue.bnf.fr/ark:/12148/cb124299277,http://d-nb.info/gnd/128312335,,http://isni.org/isni/0000000108750170,,,https://www.worldcat.org/identities/lccn-no2008055965,A6274,17313742,no2008055965,,,
https://catalog.digitallatin.org/dll-author/A6175,"Alvares, Manuel, 1526-1583",,,,,,,,"Alvares, Manuel 1526-1583","Alvaro , Emanuele","Alvarez, Manuel 1526-1583",,,1526,1583,16th Century A.D.,Neo-Latin,http://viaf.org/viaf/100899394,https://lccn.loc.gov/c.gov/authorities/names/n85356861,https://id.loc.gov/authorities/names/n85356861,,,http://d-nb.info/gnd/123080967,http://id.sbn.it/af/IT\ICCU\PUVV\248195,http://isni.org/isni/0000000449321438,https://www.wikidata.org/entity/Q3844794#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Manuel_Álvares,https://www.worldcat.org/identities/lccn-n85356861,A6175,100899394,n85356861,,,
https://catalog.digitallatin.org/dll-author/A6176,"Andresen, Georg, 1845-",,,,,,,,"Andresen, Georg 1845-1929",,"Andresen, Georgius 1845-1929",,,1845,,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/79386784,https://lccn.loc.gov/c.gov/authorities/names/no2002063347,https://id.loc.gov/authorities/names/no2002063347,,,http://d-nb.info/gnd/116309903,,http://isni.org/isni/0000000110726954,https://www.wikidata.org/entity/Q15454228#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-no2002063347,A6176,79386784,no2002063347,,,
https://catalog.digitallatin.org/dll-author/A6177,"Baehrens, W. A. (Willem Adolf), 1885-1929",,,,,,,Baehrens Willem Adolf 1885-1929,"Baehrens, Wilhelm Adolf 1885-1929",,"Baehrens, Wilhelm Adolf 1885-1929",,,1885,1929,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/117732601,https://lccn.loc.gov/c.gov/authorities/names/n96112503,https://id.loc.gov/authorities/names/n96112503,,http://catalogue.bnf.fr/ark:/12148/cb12133370z,http://d-nb.info/gnd/116034106,,http://isni.org/isni/0000000109390218,https://www.wikidata.org/entity/Q32456#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Wilhelm_Baehrens,https://www.worldcat.org/identities/lccn-n96112503,A6177,117732601,n96112503,,,
https://catalog.digitallatin.org/dll-author/A6178,"Bauer, Ludwig, active 1883-1892",,,,,,,,"Bauer, Ludwig",,"Bauer, Ludwig",,,active 1883,1892,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/85974992,https://lccn.loc.gov/c.gov/authorities/names/no2003050352,https://id.loc.gov/authorities/names/no2003050352,,,http://d-nb.info/gnd/1048368785,,http://isni.org/isni/0000000109220243,,,https://www.worldcat.org/identities/lccn-no2003050352,A6178,85974992,no2003050352,,,
https://catalog.digitallatin.org/dll-author/A6179,"Bekker, Immanuel, 1785-1871",,,,,,"Bekker, Immanuel 1785-1871",Bekker Immanuel 1785-1871,"Bekker, Immanuel 1785-1871",,"Bekker, Immanuel",,,1785,1871,18th Century A.D. - 19th Century A.D.,Neo-Latin,http://viaf.org/viaf/44387193,https://lccn.loc.gov/c.gov/authorities/names/n86112270,https://id.loc.gov/authorities/names/n86112270,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1181923,http://catalogue.bnf.fr/ark:/12148/cb124168945,http://d-nb.info/gnd/118850210,,http://isni.org/isni/000000012130428X,https://www.wikidata.org/entity/Q77606#sitelinks-wikipedia,https://en.wikipedia.org/wiki/August_Immanuel_Bekker,https://www.worldcat.org/identities/lccn-n86112270,A6179,44387193,n86112270,,,
https://catalog.digitallatin.org/dll-author/A6180,"Benndorf, Otto, 1838-1907",,,,,,"Benndorf, Otto 1838-1907",Benndorf Otto 1838-1907,"Benndorf, Otto 1838-1907",,"Benndorf, Friedrich August Otto",,,1838,1907,19th Century A.D. - 20th Century A.D.,Neo-Latin,http://viaf.org/viaf/64749914,,,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1608914,http://catalogue.bnf.fr/ark:/12148/cb102999737,http://d-nb.info/gnd/116121157,,http://isni.org/isni/0000000081448173,https://www.wikidata.org/entity/Q74197#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Otto_Benndorf,,A6180,64749914,,,,
https://catalog.digitallatin.org/dll-author/A6181,"Benoist, Eugène, 1831-1887",,,,,,,,"Benoist, Eugène 1831-1887",,"Benoist, Eugène 1831-1887",,,1831,1887,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/88065580,https://lccn.loc.gov/c.gov/authorities/names/no2002000304,https://id.loc.gov/authorities/names/no2002000304,,,http://d-nb.info/gnd/1127143891,,http://isni.org/isni/0000000118505662,,,https://www.worldcat.org/identities/lccn-no2002000304,A6181,88065580,no2002000304,,,
https://catalog.digitallatin.org/dll-author/A6182,"Benseler, Gustav Eduard, 1806-1868",,,,,,,Benseler Gustav Eduard 1806-1868,"Benseler, Gustav Eduard 1806-1868",,"Benseler, Gustav Eduard",,,1806,1868,19th Centry A.D.,Neo-Latin,http://viaf.org/viaf/66637300,https://lccn.loc.gov/c.gov/authorities/names/nr97000504,https://id.loc.gov/authorities/names/nr97000504,,http://catalogue.bnf.fr/ark:/12148/cb13597317j,http://d-nb.info/gnd/100838545,,http://isni.org/isni/0000000109110546,https://www.wikidata.org/entity/Q1555753#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr97000504,A6182,66637300,nr97000504,,,
